Date,Description,Deposits,Withdrawls,Balance
2-Mar-21,Commission,751,0,"13,052.01"
2-Mar-21,IMPS,0,"1,631.50","11,420.51"
2-Mar-21,Interest,0,"11,420.51",0
2-Mar-21,Cash,"3,027.00",0,"3,027.00"
2-Mar-21,Bill,"7,308.00",0,"10,335.00"
2-Mar-21,Cash,"1,535,942.00",0,"1,546,277.00"
2-Mar-21,ATM,33.54,0,"1,546,310.54"
2-Mar-21,Tax,0,"386,577.64","1,159,732.90"
2-Mar-21,Purchase,0,"165,676.13","994,056.77"
2-Mar-21,NEFT,0,"994,056.77",0
2-Mar-21,Bill,3.9,0,3.9
2-Mar-21,Cash,0,1.3,2.6
2-Mar-21,Miscellaneous,"3,988.00",0,"3,990.60"
2-Mar-21,Cheque,0,798.12,"3,192.48"
2-Mar-21,IMPS,0,354.72,"2,837.76"
2-Mar-21,Reversal,0,709.44,"2,128.32"
2-Mar-21,Commission,7.25,0,"2,135.57"
2-Mar-21,Interest,0,266.95,"1,868.62"
2-Mar-21,RTGS,0,467.16,"1,401.46"
2-Mar-21,Interest,0,233.58,"1,167.88"
2-Mar-21,RTGS,0,166.84,"1,001.04"
2-Mar-21,NEFT,0,333.68,667.36
2-Mar-21,Cheque,0,333.68,333.68
2-Mar-21,Reversal,"2,019,539.50",0,"2,019,873.18"
2-Mar-21,ATM,34,0,"2,019,907.18"
2-Mar-21,Cash,0.6,0,"2,019,907.78"
2-Mar-21,Reversal,0,"2,019,907.78",0
2-Mar-21,IMPS,"6,605.23",0,"6,605.23"
2-Mar-21,Cash,"106,022.80",0,"112,628.03"
2-Mar-21,Debit Card,47.1,0,"112,675.13"
2-Mar-21,RTGS,"1,540.30",0,"114,215.43"
2-Mar-21,IMPS,14.57,0,"114,230.00"
2-Mar-21,RTGS,"65,923.16",0,"180,153.16"
2-Mar-21,Debit Card,0,"180,153.16",0
2-Mar-21,NEFT,65.58,0,65.58
2-Mar-21,Cash,"1,408,804.50",0,"1,408,870.08"
2-Mar-21,Cheque,"2,490.81",0,"1,411,360.89"
2-Mar-21,NEFT,0,"156,817.88","1,254,543.01"
2-Mar-21,Tax,0,"156,817.88","1,097,725.13"
2-Mar-21,Transfer,"12,034.00",0,"1,109,759.13"
2-Mar-21,Interest,"195,007.20",0,"1,304,766.33"
2-Mar-21,Cheque,"84,553.10",0,"1,389,319.43"
2-Mar-21,Tax,"12,242.20",0,"1,401,561.63"
2-Mar-21,ATM,"27,878.00",0,"1,429,439.63"
2-Mar-21,NEFT,0,"142,943.96","1,286,495.67"
2-Mar-21,IMPS,0,"142,943.96","1,143,551.71"
2-Mar-21,NEFT,40.68,0,"1,143,592.39"
2-Mar-21,Miscellaneous,"1,807,893.50",0,"2,951,485.89"
2-Mar-21,IMPS,0,"737,871.47","2,213,614.42"
2-Mar-21,Purchase,0,"276,701.80","1,936,912.62"
2-Mar-21,Debit Card,0,"215,212.51","1,721,700.11"
2-Mar-21,Bill,0,"191,300.01","1,530,400.10"
2-Mar-21,Miscellaneous,"46,013.00",0,"1,576,413.10"
2-Mar-21,IMPS,500.2,0,"1,576,913.30"
2-Mar-21,Transfer,0,"175,212.59","1,401,700.71"
2-Mar-21,RTGS,0,"280,340.14","1,121,360.57"
3-Mar-21,Reversal,0,"224,272.11","897,088.46"
3-Mar-21,Debit Card,2.55,0,"897,091.01"
3-Mar-21,Debit Card,8,0,"897,099.01"
3-Mar-21,IMPS,0,"897,099.01",0
3-Mar-21,NEFT,288.11,0,288.11
3-Mar-21,Purchase,134.5,0,422.61
3-Mar-21,Reversal,14.37,0,436.98
3-Mar-21,Transfer,0,436.98,0
3-Mar-21,Cheque,"385,457.00",0,"385,457.00"
3-Mar-21,Interest,0,"96,364.25","289,092.75"
3-Mar-21,ATM,"7,893.50",0,"296,986.25"
3-Mar-21,Tax,0,"29,698.63","267,287.62"
3-Mar-21,Tax,0,"53,457.52","213,830.10"
3-Mar-21,NEFT,"3,679.00",0,"217,509.10"
3-Mar-21,Debit Card,23.98,0,"217,533.08"
3-Mar-21,Purchase,0,"217,533.08",0
3-Mar-21,Debit Card,"1,276,247.00",0,"1,276,247.00"
3-Mar-21,Cash,"11,176.50",0,"1,287,423.50"
3-Mar-21,IMPS,249.67,0,"1,287,673.17"
3-Mar-21,Cheque,4.11,0,"1,287,677.28"
3-Mar-21,Reversal,"125,219.28",0,"1,412,896.56"
3-Mar-21,RTGS,0,"176,612.07","1,236,284.49"
3-Mar-21,IMPS,"1,544,759.80",0,"2,781,044.29"
3-Mar-21,Miscellaneous,"197,550.00",0,"2,978,594.29"
3-Mar-21,NEFT,8,0,"2,978,602.29"
3-Mar-21,Purchase,0,"1,489,301.15","1,489,301.14"
3-Mar-21,Purchase,"26,057.67",0,"1,515,358.81"
3-Mar-21,Cheque,0,"168,373.20","1,346,985.61"
3-Mar-21,Reversal,"1,109,120.20",0,"2,456,105.81"
3-Mar-21,Miscellaneous,"2,052,578.00",0,"4,508,683.81"
3-Mar-21,NEFT,0,"450,868.38","4,057,815.43"
3-Mar-21,Purchase,0,"405,781.54","3,652,033.89"
3-Mar-21,Cheque,0,"456,504.24","3,195,529.65"
3-Mar-21,Interest,376,0,"3,195,905.65"
3-Mar-21,IMPS,0,"639,181.13","2,556,724.52"
3-Mar-21,Interest,"452,606.50",0,"3,009,331.02"
3-Mar-21,Interest,5.93,0,"3,009,336.95"
3-Mar-21,Cheque,0,"1,003,112.32","2,006,224.63"
3-Mar-21,Reversal,6,0,"2,006,230.63"
3-Mar-21,Miscellaneous,44.7,0,"2,006,275.33"
3-Mar-21,Cash,0,"250,784.42","1,755,490.91"
3-Mar-21,Commission,29,0,"1,755,519.91"
3-Mar-21,NEFT,0,"877,759.96","877,759.96"
3-Mar-21,Cheque,"649,172.50",0,"1,526,932.46"
3-Mar-21,Cheque,0,"254,488.74","1,272,443.72"
3-Mar-21,ATM,0,"212,073.95","1,060,369.77"
3-Mar-21,Cash,0,"353,456.59","706,913.18"
3-Mar-21,Miscellaneous,0,"353,456.59","353,456.59"
3-Mar-21,Cash,59.26,0,"353,515.85"
3-Mar-21,Miscellaneous,0,"39,279.54","314,236.31"
3-Mar-21,IMPS,0,"52,372.72","261,863.59"
3-Mar-21,Tax,0,"26,186.36","235,677.23"
3-Mar-21,RTGS,28.67,0,"235,705.90"
3-Mar-21,Debit Card,0,"23,570.59","212,135.31"
3-Mar-21,Cash,0,"21,213.53","190,921.78"
3-Mar-21,RTGS,0,"23,865.22","167,056.56"
3-Mar-21,NEFT,"155,554.66",0,"322,611.22"
3-Mar-21,RTGS,"177,222.00",0,"499,833.22"
4-Mar-21,Purchase,0,"55,537.02","444,296.20"
4-Mar-21,Cheque,16.65,0,"444,312.85"
4-Mar-21,Miscellaneous,0,"88,862.57","355,450.28"
4-Mar-21,Commission,0,"35,545.03","319,905.25"
4-Mar-21,Bill,"110,218.70",0,"430,123.95"
4-Mar-21,Miscellaneous,0,"107,530.99","322,592.96"
4-Mar-21,Bill,0,"107,530.99","215,061.97"
4-Mar-21,Miscellaneous,0,"215,061.97",0
4-Mar-21,NEFT,"11,259.10",0,"11,259.10"
4-Mar-21,ATM,0,"1,876.52","9,382.58"
4-Mar-21,Bill,0,"1,340.37","8,042.21"
4-Mar-21,Purchase,"476,848.00",0,"484,890.21"
4-Mar-21,Debit Card,"196,283.50",0,"681,173.71"
4-Mar-21,Reversal,0,"75,685.97","605,487.74"
4-Mar-21,NEFT,0,"86,498.25","518,989.49"
4-Mar-21,ATM,0,"259,494.75","259,494.74"
4-Mar-21,NEFT,294.35,0,"259,789.09"
4-Mar-21,IMPS,0,"43,298.18","216,490.91"
4-Mar-21,Transfer,"2,094.70",0,"218,585.61"
4-Mar-21,Tax,0,"31,226.52","187,359.09"
4-Mar-21,Cheque,0,"187,359.09",0
4-Mar-21,Transfer,27,0,27
4-Mar-21,IMPS,"208,400.90",0,"208,427.90"
4-Mar-21,RTGS,0,"34,737.98","173,689.92"
4-Mar-21,Cash,"12,667.30",0,"186,357.22"
4-Mar-21,Interest,0,"18,635.72","167,721.50"
4-Mar-21,Commission,0,"27,953.58","139,767.92"
5-Mar-21,Cheque,"677,404.00",0,"817,171.92"
5-Mar-21,Cheque,456,0,"817,627.92"
5-Mar-21,Cash,0,"116,803.99","700,823.93"
5-Mar-21,Cheque,"3,963.00",0,"704,786.93"
5-Mar-21,Transfer,0,"352,393.47","352,393.46"
5-Mar-21,Interest,7,0,"352,400.46"
5-Mar-21,ATM,469,0,"352,869.46"
5-Mar-21,Miscellaneous,0,"44,108.68","308,760.78"
5-Mar-21,Tax,0,"38,595.10","270,165.68"
5-Mar-21,Reversal,"27,941.71",0,"298,107.39"
5-Mar-21,Cash,1.9,0,"298,109.29"
5-Mar-21,Debit Card,"1,406,803.25",0,"1,704,912.54"
5-Mar-21,Cash,0,"189,434.73","1,515,477.81"
5-Mar-21,Tax,"624,864.80",0,"2,140,342.61"
5-Mar-21,Bill,"3,454.00",0,"2,143,796.61"
5-Mar-21,Bill,0,"1,071,898.31","1,071,898.30"
5-Mar-21,Tax,"2,559.80",0,"1,074,458.10"
5-Mar-21,Cash,7.4,0,"1,074,465.50"
5-Mar-21,RTGS,10,0,"1,074,475.50"
5-Mar-21,NEFT,"174,671.20",0,"1,249,146.70"
5-Mar-21,Bill,0,"1,249,146.70",0
5-Mar-21,Miscellaneous,19,0,19
5-Mar-21,Debit Card,"81,425.00",0,"81,444.00"
5-Mar-21,IMPS,0,"27,148.00","54,296.00"
5-Mar-21,Bill,"3,295.00",0,"57,591.00"
5-Mar-21,Cheque,"1,249.50",0,"58,840.50"
5-Mar-21,RTGS,0,"8,405.79","50,434.71"
5-Mar-21,Tax,7.73,0,"50,442.44"
5-Mar-21,Tax,2,0,"50,444.44"
5-Mar-21,NEFT,"176,029.59",0,"226,474.03"
5-Mar-21,Debit Card,0,"113,237.02","113,237.02"
5-Mar-21,Tax,0,"18,872.84","94,364.18"
5-Mar-21,Debit Card,0,"18,872.84","75,491.34"
5-Mar-21,ATM,227,0,"75,718.34"
5-Mar-21,RTGS,0,"37,859.17","37,859.17"
5-Mar-21,Purchase,7,0,"37,866.17"
5-Mar-21,Miscellaneous,"74,171.88",0,"112,038.05"
5-Mar-21,Miscellaneous,4,0,"112,042.05"
5-Mar-21,IMPS,0,"18,673.68","93,368.38"
5-Mar-21,Tax,6,0,"93,374.38"
5-Mar-21,NEFT,0,"93,374.38",0
5-Mar-21,Interest,"10,448.72",0,"10,448.72"
6-Mar-21,Bill,0,"2,089.74","8,358.98"
6-Mar-21,RTGS,0,"1,044.87","7,314.11"
6-Mar-21,Transfer,0,"3,657.06","3,657.06"
6-Mar-21,NEFT,0,"1,828.53","1,828.53"
6-Mar-21,Tax,0,228.57,"1,599.96"
6-Mar-21,Purchase,461.3,0,"2,061.26"
6-Mar-21,NEFT,114,0,"2,175.26"
6-Mar-21,Purchase,0,"2,175.26",0
6-Mar-21,Bill,259.63,0,259.63
6-Mar-21,IMPS,35.6,0,295.23
6-Mar-21,Commission,0,295.23,0
6-Mar-21,Miscellaneous,27.4,0,27.4
6-Mar-21,ATM,"14,659.00",0,"14,686.40"
6-Mar-21,Tax,3,0,"14,689.40"
6-Mar-21,Bill,0,"1,632.16","13,057.24"
6-Mar-21,Transfer,0,"1,865.32","11,191.92"
6-Mar-21,Debit Card,"1,135,415.50",0,"1,146,607.42"
6-Mar-21,Debit Card,0,"573,303.71","573,303.71"
6-Mar-21,IMPS,46.7,0,"573,350.41"
6-Mar-21,Commission,0,"286,675.21","286,675.20"
6-Mar-21,Purchase,"1,846.60",0,"288,521.80"
6-Mar-21,Commission,950,0,"289,471.80"
7-Mar-21,Miscellaneous,0,"96,490.60","192,981.20"
7-Mar-21,Purchase,0,"48,245.30","144,735.90"
7-Mar-21,IMPS,0,"144,735.90",0
7-Mar-21,NEFT,59.76,0,59.76
7-Mar-21,Cheque,53.7,0,113.46
7-Mar-21,Miscellaneous,36,0,149.46
7-Mar-21,Debit Card,0,16.61,132.85
7-Mar-21,Reversal,0,44.28,88.57
7-Mar-21,Cash,0,12.65,75.92
7-Mar-21,Miscellaneous,46.84,0,122.76
7-Mar-21,Cash,0,15.35,107.42
7-Mar-21,IMPS,0,26.86,80.56
7-Mar-21,RTGS,0,16.11,64.45
7-Mar-21,Reversal,"2,058.53",0,"2,122.98"
7-Mar-21,Cheque,0.67,0,"2,123.65"
7-Mar-21,Transfer,0,303.38,"1,820.27"
7-Mar-21,Cheque,49.3,0,"1,869.57"
7-Mar-21,ATM,436.7,0,"2,306.27"
7-Mar-21,Miscellaneous,0,329.47,"1,976.80"
7-Mar-21,Cheque,0,"1,976.80",0
7-Mar-21,Purchase,"231,924.38",0,"231,924.38"
7-Mar-21,Debit Card,"2,445.00",0,"234,369.38"
7-Mar-21,Cash,0,"33,481.34","200,888.04"
7-Mar-21,Commission,0,"25,111.01","175,777.04"
7-Mar-21,RTGS,0,"29,296.17","146,480.87"
7-Mar-21,Tax,0,"16,275.65","130,205.22"
7-Mar-21,Interest,7.04,0,"130,212.26"
7-Mar-21,Purchase,0,"43,404.09","86,808.17"
7-Mar-21,NEFT,0,"12,401.17","74,407.00"
7-Mar-21,Bill,0,"10,629.57","63,777.43"
7-Mar-21,Tax,0,"10,629.57","53,147.86"
7-Mar-21,Reversal,"595,986.25",0,"649,134.11"
7-Mar-21,IMPS,"8,530.56",0,"657,664.67"
7-Mar-21,Interest,"66,102.00",0,"723,766.67"
7-Mar-21,Commission,"88,613.50",0,"812,380.17"
7-Mar-21,ATM,"6,766.66",0,"819,146.83"
7-Mar-21,Cheque,36,0,"819,182.83"
8-Mar-21,RTGS,0,"102,397.85","716,784.98"
8-Mar-21,Cash,5,0,"716,789.98"
9-Mar-21,ATM,"1,334.00",0,"718,123.98"
10-Mar-21,Interest,1.43,0,"718,125.41"
10-Mar-21,NEFT,0,"102,589.34","615,536.07"
10-Mar-21,RTGS,0,"68,392.90","547,143.17"
10-Mar-21,RTGS,0,"547,143.17",0
10-Mar-21,Purchase,5.27,0,5.27
10-Mar-21,Debit Card,0,1.76,3.51
10-Mar-21,Bill,0,0.59,2.92
10-Mar-21,Miscellaneous,12,0,14.92
10-Mar-21,Interest,"4,930.00",0,"4,944.92"
10-Mar-21,ATM,0.85,0,"4,945.77"
10-Mar-21,NEFT,"6,499.27",0,"11,445.04"
10-Mar-21,NEFT,0,"1,144.50","10,300.54"
10-Mar-21,RTGS,"59,311.00",0,"69,611.54"
10-Mar-21,ATM,0,"9,944.51","59,667.03"
10-Mar-21,RTGS,0,"7,458.38","52,208.65"
10-Mar-21,Purchase,8.2,0,"52,216.85"
10-Mar-21,Transfer,"1,468,038.00",0,"1,520,254.85"
11-Mar-21,Commission,375,0,"1,520,629.85"
11-Mar-21,Transfer,26,0,"1,520,655.85"
11-Mar-21,Tax,50.49,0,"1,520,706.34"
11-Mar-21,Debit Card,0,"168,967.37","1,351,738.97"
11-Mar-21,Purchase,0,"150,193.22","1,201,545.75"
11-Mar-21,IMPS,"23,356.30",0,"1,224,902.05"
11-Mar-21,Interest,4,0,"1,224,906.05"
11-Mar-21,Cheque,0,"306,226.51","918,679.54"
11-Mar-21,Tax,0,"918,679.54",0
11-Mar-21,Tax,"240,175.69",0,"240,175.69"
11-Mar-21,Miscellaneous,439,0,"240,614.69"
11-Mar-21,Interest,0,"80,204.90","160,409.79"
11-Mar-21,NEFT,461.69,0,"160,871.48"
11-Mar-21,Reversal,0,"20,108.94","140,762.55"
11-Mar-21,RTGS,"298,000.25",0,"438,762.80"
11-Mar-21,Cheque,"1,061,618.00",0,"1,500,380.80"
11-Mar-21,RTGS,0,"214,340.11","1,286,040.69"
11-Mar-21,Bill,240,0,"1,286,280.69"
11-Mar-21,Tax,0,"183,754.38","1,102,526.31"
11-Mar-21,Reversal,"121,220.00",0,"1,223,746.31"
11-Mar-21,Reversal,0,"611,873.16","611,873.16"
11-Mar-21,Cheque,0,"61,187.32","550,685.84"
11-Mar-21,Miscellaneous,"1,003.00",0,"551,688.84"
11-Mar-21,Debit Card,"1,503,976.00",0,"2,055,664.84"
11-Mar-21,ATM,35.26,0,"2,055,700.10"
11-Mar-21,IMPS,0,"2,055,700.10",0
11-Mar-21,Interest,58.2,0,58.2
11-Mar-21,Purchase,0,6.47,51.73
11-Mar-21,Reversal,0,51.73,0
11-Mar-21,Cheque,25.76,0,25.76
11-Mar-21,Bill,"5,801.00",0,"5,826.76"
11-Mar-21,Reversal,8,0,"5,834.76"
11-Mar-21,ATM,7.74,0,"5,842.50"
11-Mar-21,Tax,0,649.17,"5,193.33"
11-Mar-21,Debit Card,0,741.9,"4,451.43"
11-Mar-21,Tax,60.88,0,"4,512.31"
11-Mar-21,NEFT,0,752.05,"3,760.26"
11-Mar-21,ATM,0,376.03,"3,384.23"
11-Mar-21,Debit Card,0,564.04,"2,820.19"
11-Mar-21,Reversal,0,705.05,"2,115.14"
11-Mar-21,Transfer,2.64,0,"2,117.78"
11-Mar-21,Tax,0,423.56,"1,694.22"
11-Mar-21,NEFT,0,847.11,847.11
11-Mar-21,Commission,0,141.19,705.92
11-Mar-21,Cheque,0,100.85,605.07
11-Mar-21,NEFT,0,86.44,518.63
11-Mar-21,RTGS,"1,337.33",0,"1,855.96"
11-Mar-21,Debit Card,0,463.99,"1,391.97"
11-Mar-21,NEFT,"88,412.70",0,"89,804.67"
11-Mar-21,Purchase,0,"17,960.93","71,843.74"
11-Mar-21,Tax,"1,999,179.25",0,"2,071,022.99"
11-Mar-21,IMPS,0,"295,860.43","1,775,162.56"
11-Mar-21,Commission,409.2,0,"1,775,571.76"
11-Mar-21,Debit Card,0,"177,557.18","1,598,014.58"
11-Mar-21,Reversal,0,"266,335.76","1,331,678.82"
11-Mar-21,Transfer,0,"190,239.83","1,141,438.99"
11-Mar-21,Cheque,0,"114,143.90","1,027,295.09"
11-Mar-21,Reversal,"230,128.20",0,"1,257,423.29"
11-Mar-21,Debit Card,0,"157,177.91","1,100,245.38"
11-Mar-21,IMPS,34.63,0,"1,100,280.01"
11-Mar-21,Transfer,3.55,0,"1,100,283.56"
11-Mar-21,Miscellaneous,"1,649.12",0,"1,101,932.68"
11-Mar-21,Interest,44,0,"1,101,976.68"
11-Mar-21,Commission,"18,054.75",0,"1,120,031.43"
11-Mar-21,Bill,2.7,0,"1,120,034.13"
11-Mar-21,Purchase,0,"1,120,034.13",0
11-Mar-21,Commission,"1,250,839.20",0,"1,250,839.20"
11-Mar-21,Interest,0,"138,982.13","1,111,857.07"
11-Mar-21,Bill,"944,996.80",0,"2,056,853.87"
11-Mar-21,Debit Card,"3,443.29",0,"2,060,297.16"
11-Mar-21,Interest,3,0,"2,060,300.16"
11-Mar-21,Cash,0,"228,922.24","1,831,377.92"
11-Mar-21,Purchase,"254,303.00",0,"2,085,680.92"
11-Mar-21,RTGS,"1,148.09",0,"2,086,829.01"
11-Mar-21,Miscellaneous,0,"260,853.63","1,825,975.38"
11-Mar-21,Transfer,"1,051.50",0,"1,827,026.88"
11-Mar-21,Tax,7,0,"1,827,033.88"
11-Mar-21,Cash,25,0,"1,827,058.88"
11-Mar-21,Miscellaneous,0,"456,764.72","1,370,294.16"
11-Mar-21,Interest,0,"274,058.83","1,096,235.33"
11-Mar-21,RTGS,281,0,"1,096,516.33"
11-Mar-21,Transfer,0,"219,303.27","877,213.06"
11-Mar-21,Debit Card,0,"125,316.15","751,896.91"
11-Mar-21,Tax,"29,167.20",0,"781,064.11"
11-Mar-21,Tax,0,"781,064.11",0
11-Mar-21,Bill,"106,327.81",0,"106,327.81"
11-Mar-21,Cash,"29,821.00",0,"136,148.81"
11-Mar-21,Transfer,0,"27,229.76","108,919.05"
11-Mar-21,RTGS,76,0,"108,995.05"
11-Mar-21,Tax,29.65,0,"109,024.70"
11-Mar-21,NEFT,0,"36,341.57","72,683.13"
11-Mar-21,Tax,0,"72,683.13",0
11-Mar-21,NEFT,5,0,5
11-Mar-21,Miscellaneous,"129,362.60",0,"129,367.60"
11-Mar-21,Tax,0,"32,341.90","97,025.70"
11-Mar-21,Tax,6.7,0,"97,032.40"
11-Mar-21,Interest,0,"16,172.07","80,860.33"
11-Mar-21,NEFT,"151,997.90",0,"232,858.23"
11-Mar-21,IMPS,167.86,0,"233,026.09"
11-Mar-21,Transfer,"362,681.00",0,"595,707.09"
11-Mar-21,ATM,"85,807.59",0,"681,514.68"
11-Mar-21,Reversal,"16,676.00",0,"698,190.68"
11-Mar-21,Cash,"1,837.20",0,"700,027.88"
11-Mar-21,Purchase,"23,904.00",0,"723,931.88"
11-Mar-21,Miscellaneous,346.88,0,"724,278.76"
11-Mar-21,Reversal,0,"241,426.25","482,852.51"
11-Mar-21,Interest,0,"160,950.84","321,901.67"
11-Mar-21,Debit Card,81,0,"321,982.67"
11-Mar-21,Commission,0,"107,327.56","214,655.11"
11-Mar-21,Transfer,0,"35,775.85","178,879.26"
11-Mar-21,Purchase,0,"17,887.93","160,991.33"
11-Mar-21,Bill,"2,320.00",0,"163,311.33"
11-Mar-21,Interest,0,"163,311.33",0
11-Mar-21,Interest,"1,087.80",0,"1,087.80"
11-Mar-21,Miscellaneous,5,0,"1,092.80"
11-Mar-21,Bill,0,"1,092.80",0
11-Mar-21,NEFT,"1,552,265.00",0,"1,552,265.00"
11-Mar-21,ATM,0,"155,226.50","1,397,038.50"
12-Mar-21,IMPS,"49,086.25",0,"1,446,124.75"
12-Mar-21,Miscellaneous,0.1,0,"1,446,124.85"
12-Mar-21,Debit Card,"1,134,235.75",0,"2,580,360.60"
12-Mar-21,Cash,0,"430,060.10","2,150,300.50"
12-Mar-21,Reversal,0,"2,150,300.50",0
13-Mar-21,NEFT,130.4,0,130.4
13-Mar-21,Cash,0,32.6,97.8
13-Mar-21,Commission,0,19.56,78.24
13-Mar-21,Debit Card,"152,100.00",0,"152,178.24"
13-Mar-21,ATM,506.12,0,"152,684.36"
13-Mar-21,Cash,"950,945.75",0,"1,103,630.11"
13-Mar-21,Interest,0,"275,907.53","827,722.58"
13-Mar-21,Purchase,5,0,"827,727.58"
13-Mar-21,ATM,48.38,0,"827,775.96"
13-Mar-21,Transfer,0,"82,777.60","744,998.36"
13-Mar-21,Cheque,"1,479,490.50",0,"2,224,488.86"
13-Mar-21,Commission,0,"278,061.11","1,946,427.75"
13-Mar-21,Transfer,"1,383,644.00",0,"3,330,071.75"
13-Mar-21,Cheque,"6,628.60",0,"3,336,700.35"
13-Mar-21,Tax,"4,347.46",0,"3,341,047.81"
13-Mar-21,IMPS,0,"556,841.30","2,784,206.51"
13-Mar-21,Reversal,"256,600.88",0,"3,040,807.39"
13-Mar-21,Debit Card,0,"506,801.23","2,534,006.16"
13-Mar-21,Interest,"30,824.38",0,"2,564,830.54"
13-Mar-21,Debit Card,0,"284,981.17","2,279,849.37"
13-Mar-21,Cash,0,"455,969.87","1,823,879.50"
13-Mar-21,Reversal,"1,020,461.80",0,"2,844,341.30"
13-Mar-21,Purchase,"2,664.50",0,"2,847,005.80"
13-Mar-21,Commission,"14,544.00",0,"2,861,549.80"
13-Mar-21,Commission,0,"357,693.73","2,503,856.07"
13-Mar-21,IMPS,248,0,"2,504,104.07"
13-Mar-21,Interest,"127,470.00",0,"2,631,574.07"
13-Mar-21,IMPS,"21,537.35",0,"2,653,111.42"
13-Mar-21,Bill,"3,273.00",0,"2,656,384.42"
13-Mar-21,Reversal,0,"885,461.47","1,770,922.95"
13-Mar-21,Miscellaneous,56.01,0,"1,770,978.96"
13-Mar-21,Tax,0,"177,097.90","1,593,881.06"
13-Mar-21,Reversal,0,"398,470.27","1,195,410.80"
13-Mar-21,ATM,23.5,0,"1,195,434.30"
13-Mar-21,ATM,0,"119,543.43","1,075,890.87"
13-Mar-21,Transfer,"1,858.40",0,"1,077,749.27"
13-Mar-21,Cheque,0,"359,249.76","718,499.51"
13-Mar-21,NEFT,0,"89,812.44","628,687.07"
13-Mar-21,Purchase,0,"628,687.07",0
13-Mar-21,ATM,"6,419.00",0,"6,419.00"
13-Mar-21,ATM,0,"1,604.75","4,814.25"
13-Mar-21,Purchase,0,"4,814.25",0
13-Mar-21,Purchase,11.54,0,11.54
13-Mar-21,Tax,7,0,18.54
13-Mar-21,Purchase,"13,606.80",0,"13,625.34"
13-Mar-21,Bill,0,"4,541.78","9,083.56"
13-Mar-21,Purchase,0,"1,297.65","7,785.91"
13-Mar-21,Purchase,0,"1,946.48","5,839.43"
13-Mar-21,Cheque,0,"1,167.89","4,671.54"
13-Mar-21,Purchase,0,934.31,"3,737.23"
13-Mar-21,RTGS,0,"1,245.74","2,491.49"
13-Mar-21,IMPS,0,276.83,"2,214.66"
13-Mar-21,Transfer,0,246.07,"1,968.59"
13-Mar-21,Tax,365,0,"2,333.59"
13-Mar-21,Debit Card,0,583.4,"1,750.19"
13-Mar-21,Cash,0,175.02,"1,575.17"
13-Mar-21,Debit Card,"217,579.00",0,"219,154.17"
13-Mar-21,Bill,0,"219,154.17",0
13-Mar-21,Reversal,"20,695.10",0,"20,695.10"
13-Mar-21,NEFT,0,"3,449.18","17,245.92"
13-Mar-21,Tax,"55,524.00",0,"72,769.92"
13-Mar-21,Cash,"3,738.40",0,"76,508.32"
13-Mar-21,Reversal,103,0,"76,611.32"
13-Mar-21,Purchase,50.2,0,"76,661.52"
13-Mar-21,NEFT,"183,057.00",0,"259,718.52"
13-Mar-21,Cash,"865,919.00",0,"1,125,637.52"
13-Mar-21,Reversal,"212,596.00",0,"1,338,233.52"
13-Mar-21,Reversal,150,0,"1,338,383.52"
13-Mar-21,Transfer,"962,454.00",0,"2,300,837.52"
13-Mar-21,Debit Card,"195,793.80",0,"2,496,631.32"
13-Mar-21,Bill,"109,503.00",0,"2,606,134.32"
14-Mar-21,Transfer,0,"289,570.48","2,316,563.84"
14-Mar-21,Bill,"20,193.00",0,"2,336,756.84"
14-Mar-21,Tax,"78,456.60",0,"2,415,213.44"
14-Mar-21,Transfer,0,"345,030.49","2,070,182.95"
14-Mar-21,Commission,0,"258,772.87","1,811,410.08"
14-Mar-21,Reversal,381.91,0,"1,811,791.99"
14-Mar-21,IMPS,"2,884.00",0,"1,814,675.99"
14-Mar-21,NEFT,242,0,"1,814,917.99"
14-Mar-21,Debit Card,0,"453,729.50","1,361,188.49"
15-Mar-21,Cash,0,"340,297.12","1,020,891.37"
15-Mar-21,Interest,6.5,0,"1,020,897.87"
15-Mar-21,Reversal,0,"255,224.47","765,673.40"
15-Mar-21,Cheque,"1,559,456.00",0,"2,325,129.40"
15-Mar-21,Cheque,"128,640.00",0,"2,453,769.40"
15-Mar-21,Interest,0,"490,753.88","1,963,015.52"
15-Mar-21,NEFT,1,0,"1,963,016.52"
15-Mar-21,Purchase,0,"196,301.65","1,766,714.87"
15-Mar-21,IMPS,0.18,0,"1,766,715.05"
15-Mar-21,Reversal,2.1,0,"1,766,717.15"
15-Mar-21,Cash,0,"883,358.58","883,358.58"
15-Mar-21,Commission,"127,537.00",0,"1,010,895.58"
15-Mar-21,Miscellaneous,"94,719.00",0,"1,105,614.58"
15-Mar-21,RTGS,0,"368,538.19","737,076.39"
15-Mar-21,Cheque,0,"245,692.13","491,384.26"
15-Mar-21,Transfer,"52,813.00",0,"544,197.26"
15-Mar-21,ATM,0,"60,466.36","483,730.90"
15-Mar-21,Interest,0,"161,243.63","322,487.27"
15-Mar-21,Tax,392,0,"322,879.27"
15-Mar-21,Purchase,3,0,"322,882.27"
15-Mar-21,Reversal,141.15,0,"323,023.42"
15-Mar-21,Interest,0,"80,755.86","242,267.56"
15-Mar-21,Purchase,953.7,0,"243,221.26"
15-Mar-21,Tax,0,"81,073.75","162,147.51"
15-Mar-21,ATM,25,0,"162,172.51"
15-Mar-21,ATM,37,0,"162,209.51"
